[1B]S1,シュジンコウ,[1B]S1,シュジンコウ,Arsène,"A being based off of the main character of Maurice Leblanc's novels, Arsène Lupin. He appears everywhere and is a master of disguise. He is known to help law-abiding citizens.",Rebel Knife,ブキ1,"A weapon manifested
from an awakened power.",－,未作成テキスト,未作成テキスト,未作成テキスト,Black Polo,ボウグ０,"A black polo shirt with a
chic design.",－,衣装１,未作成テキスト,未作成テキスト,Hip Glasses,未作成テキスト,"Black-framed glasses that
make one look smart.",－,Leblanc Coffee,ルブランコーヒー,"Specialty drip coffee.
Restores 30 SP to one ally.",Gyutan Stew,アイテム0,It smells delicious...,Items,ショウヒブツ,未作成テキスト,Amazoom,アメイジン,説明が入ります,HP Boost,"Increases max HP of
all party members.",+5 HP,HP Boost,バンド０,"Increases max HP of
all party members.",BOND unlock flag 0,バンド０,"Clear the request:
Cursing Those on High",Marking Shot,マーキングショット,"Perform a follow-up after a [1B]P3 or
midair [1B]P3 gun attack.",Car[1B]M0~%d~,パトカー,説明が入ります,Detonate[1B]M0~%d~,バクハ,説明が入ります,通常攻撃,ツウジョウコウゲキ,説明が入ります,Level Up,フリガナ０,説明が入ります,Shibuya,Kyoto,スクランブル交差点,Yongen-Jaya,Shibuya Jail Entrance,Shibuya Crossing,Player,[1B]M1~0~,Supermarket,Phantom Dash,未作成テキスト,未作成テキスト,Basic Actions,未作成テキスト,"[1B]P2: Standard attack
[1B]P3: Special attack
[1B]P5: Evade",渋谷のカボチャパーティ,未作成テキスト,説明が入ります,詳細入力が入ります,表示しない想定,Joker,Yongen-Jaya,Station Square,Phys,Gained BOND experience.,Original,Persona 1 Music Set,Easy
Lamia,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sublime Collar+,ボウグ９３,"A treasured cat collar
coveted by all.",+50 SP,衣装９４,未作成テキスト,未作成テキスト,Black Band,未作成テキスト,"Strengthens Curse
attacks. Can stack.",+Curse attacks,未作成テキスト,リョウリ９３,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sophie's Shop,トリヒキサキ９３,説明が入ります,Endurance Boost,"Increases En for all
party members. Affects
defense.",En +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ９３,未作成テキスト,Server Room,ダミー９３,説明が入ります,未作成テキスト,ダミー９３,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄06,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Sapporo Ramen Alley,Chests and Lockpicking Levels,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,リクエスト０９３,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,Lamia,未作成テキスト,Bridge to the Abyss,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z
Pisaca,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Nekomata Coat+,ボウグ９４,"A strange coat of mail worn
by a fierce Nekomata
warrior.",Ag +5,衣装９５,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,リョウリ９４,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sophie's Shop,トリヒキサキ９４,説明が入ります,Endurance Boost,"Increases En for all
party members. Affects
defense.",En +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ９４,未作成テキスト,未作成テキスト,ダミー９４,説明が入ります,未作成テキスト,ダミー９４,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄07,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Bathhouse,Resupplies and Limited Items,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,リクエスト０９４,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,Pisaca,未作成テキスト,Hall of the Ark,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z
Jack Frost,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ９５,未作成テキスト,[1B]Z,衣装９６,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,リョウリ９５,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sophie's Shop,トリヒキサキ９５,説明が入ります,Endurance Boost,"Increases En for all
party members. Affects
defense.",En +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ９５,未作成テキスト,未作成テキスト,ダミー９５,説明が入ります,未作成テキスト,ダミー９５,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄08,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Large Department Store,Limited Time Sales,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,リクエスト０９５,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,Jack Frost,未作成テキスト,Depths of the Abyss,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z
Setanta,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ９６,未作成テキスト,[1B]Z,衣装９７,未作成テキスト,未作成テキスト,Omnipotent Orb,未作成テキスト,Nullifies all damage except from Almighty skills,+Null all except Almighty,未作成テキスト,リョウリ９６,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ９６,説明が入ります,Endurance Boost,"Increases En for all
party members. Affects
defense.",En +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Axe Waltz,アックスワルツ,Perform a follow-up after [1B]P2[1B]P2[1B]P2[1B]P2.,未作成テキスト,ダミー９６,説明が入ります,未作成テキスト,ダミー９６,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄09,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Election Poster,Joker's Actions: Details,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,リクエスト０９６,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,Setanta,未作成テキスト,Hall of the Ark: Rear Area,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z
Principality,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ９７,未作成テキスト,[1B]Z,衣装９８,未作成テキスト,未作成テキスト,Expedite Ring,未作成テキスト,"A ring that helps one
gain EXP 1.5x faster.",+50% EXP,未作成テキスト,リョウリ９７,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Naïve Knives,トリヒキサキ９７,説明が入ります,Endurance Boost,"Increases En for all
party members. Affects
defense.",En +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Vertigo Slash,スレッジアックス,Chance of inflicting Dizzy with [1B]P2[1B]P3.,未作成テキスト,ダミー９７,説明が入ります,未作成テキスト,ダミー９７,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,深淵への道,Quick Travel,未作成テキスト,Path to the Abyss,[1B]Z,[1B]Z,Strange Pharmacy,Joker's Actions: Tips,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,リクエスト０９７,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,Principality,未作成テキスト,Castle: Entrance,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z
Lilim,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ９８,未作成テキスト,[1B]Z,衣装９９,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,リョウリ９８,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,All Right Tools,トリヒキサキ９８,説明が入ります,Endurance Boost,"Increases En for all
party members. Affects
defense.",En +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Ballroom Blitzer,ダンウニウタエバ,"Increases the range and damage of
all gun attacks. While holding [1B]P3,
ammo will no longer be consumed.",未作成テキスト,ダミー９８,説明が入ります,未作成テキスト,ダミー９８,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,深淵への階,Quick Travel,未作成テキスト,Bridge to the Abyss,[1B]Z,[1B]Z,Big Bang Burger,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,リクエスト０９８,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,Lilim,未作成テキスト,Castle: Memorial Hall,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z
Mothman,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,ボウグ９９,未作成テキスト,[1B]Z,衣装１００,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,リョウリ９９,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sahara Crafts,トリヒキサキ９９,説明が入ります,Endurance Boost,"Increases En for all
party members. Affects
defense.",En +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Étoile,エトワール,"While holding [1B]P3 special attacks,
attacks gradually become faster,
and you become harder to flinch.",未作成テキスト,ダミー９９,説明が入ります,未作成テキスト,ダミー９９,説明が入ります,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,聖櫃の間,Quick Travel,未作成テキスト,Hall of the Ark,[1B]Z,[1B]Z,Odori Park,Skull's Actions: Details,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,リクエスト０９９,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,Mothman,未作成テキスト,Castle: Elevator,[1B]Z,未作成テキスト,[1B]Z,[1B]Z,[1B]Z
Kaiwan,未作成テキスト,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,Katana,ブキ101,"A weapon manifested from
an awakened power.",－,[1B]Z,[1B]Z,[1B]Z,Hacker Gear Mk. 1,ボウグ１００,"A bodysuit designed for
hacking that increases
your typing speed.",+20 HP,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,未作成テキスト,リョウリ１００,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Call Me Queen,トリヒキサキ１００,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１００,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,深淵の底,Quick Travel,未作成テキスト,Depths of the Abyss,[1B]Z,[1B]Z,Large Department Store,Skull's Actions: Tips,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Kaiwan,[1B]Z,Castle: Great Hall,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Mithras,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Unmarked Katana,ブキ102,"A replica katana
without a signature.",－,[1B]Z,[1B]Z,[1B]Z,Hacker Gear Mk. 2,ボウグ１０１,"A more advanced
bodysuit that increases
your focus.",+30 HP,[1B]Z,[1B]Z,[1B]Z,Gun Band,未作成テキスト,"Strengthens Gun
attacks. Can stack.",+Gun attacks,未作成テキスト,リョウリ１０１,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Karesansui Antiques,トリヒキサキ１０１,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０１,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,聖櫃の間裏口,Quick Travel,未作成テキスト,Hall of the Ark: Rear Area,[1B]Z,[1B]Z,Pedestrian Precinct,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Mithras,[1B]Z,Castle: Outer Wall,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Shiisaa,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Gunto,ブキ103,A sword with no edge.,－,[1B]Z,[1B]Z,[1B]Z,Hacker Gear Mk. 3,ボウグ１０２,"A bodysuit made for pros.
Increases the speed of
your thought processes.",+40 HP,[1B]Z,[1B]Z,[1B]Z,Felicitas Locket,未作成テキスト,"A locket that increases
luck. Gain 1.5x more
money.",+50% Money,未作成テキスト,リョウリ１０２,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,SelfProtection.net,トリヒキサキ１０２,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０２,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄15,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Cross Intersection (To South),Mona's Actions: Details,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Shiisaa,[1B]Z,Cage of Lust,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Black Ooze,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Imitation Katana,ブキ104,"A beautifully polished
replica katana.",－,[1B]Z,[1B]Z,[1B]Z,Hacker Gear Mk. 4,ボウグ１０３,"The ultimate bodysuit
worn only by the world's
top hackers.",+50 HP,[1B]Z,[1B]Z,[1B]Z,Impish Corsage,未作成テキスト,"Drains SP when
inflicting an ailment
on one foe.",+Ailments cause SP drain,未作成テキスト,リョウリ１０３,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Camp Yodelayheehoo,トリヒキサキ１０３,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０３,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄16,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Cross Intersection (To North),Mona's Actions: Tips,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Black Ooze,[1B]Z,Underground Prison,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Arahabaki,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Antique Gunto,ブキ105,A menacing-looking sword.,－,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Grand Crystal,未作成テキスト,"Rare chance to use
Persona skills without
consuming HP or SP.",+Chance of skill cost of 0,未作成テキスト,リョウリ１０４,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Future Toys,トリヒキサキ１０４,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０４,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄17,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Local Supermarket,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Arahabaki,[1B]Z,Castle Entrance,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Legion,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Seishiki Sword,ブキ106,"A sword that used to be
an army issue standard.",－,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Burst Emblem,未作成テキスト,"Greatly decreases down
gauge of one foe when
landing a Critical.",+Down gauge up on Critical,未作成テキスト,リョウリ１０５,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,The V.H. Organization,トリヒキサキ１０５,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０５,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄18,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Park Exit,Panther's Actions: Details,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Legion,[1B]Z,Hall of Trials,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Hecatoncheires,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Jagato,ブキ107,"A sword that can work
miracles.",－,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Steel Brooch,未作成テキスト,Nullifies Gun attacks.,+Null Gun,未作成テキスト,リョウリ１０６,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Magic Mandala,トリヒキサキ１０６,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０６,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄19,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Café,Panther's Actions: Tips,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Hecatoncheires,[1B]Z,Stairs of Glory and Despair,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Neko Shogun,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Muramasa,ブキ108,"A replica of a katana loved
by the loyal warriors of the
Mikawa region.",Ag +2,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Crimson Brooch,未作成テキスト,Nullifies Fire attacks.,+Null Fire,未作成テキスト,リョウリ１０７,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Folk Craft Exotica,トリヒキサキ１０７,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０７,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄20,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Sendai Station,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Neko Shogun,[1B]Z,Aerial Corridor,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Kikuri-Hime,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Imperial Katana,ブキ109,"A replica of a katana used
by the Meiji government.",－,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sky Blue Brooch,未作成テキスト,Nullifies Ice attacks.,+Null Ice,未作成テキスト,リョウリ１０８,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Cosplay Post-Apocalypse,トリヒキサキ１０８,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０８,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄21,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Hideout (Camper),Fox's Actions: Details,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Kikuri-Hime,[1B]Z,Cage of Vanity,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Okuninushi,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Senryo Yakusha S,ブキ110,"A sword to be wielded only
by truly skilled performers.",St +2,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Emerald Brooch,未作成テキスト,Nullifies Wind attacks.,+Null Wind,未作成テキスト,リョウリ１０９,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Viva Chivalry,トリヒキサキ１０９,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１０９,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄22,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Beach Umbrella,Fox's Actions: Tips,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Okuninushi,[1B]Z,Great Dining Hall,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
Koppa Tengu,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Fury Blade,ブキ111,"A sword capable of
enraging enemies.",+Rage (low),[1B]Z,[1B]Z,[1B]Z,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Sunshine Brooch,未作成テキスト,Nullifies Elec attacks.,+Null Elec,未作成テキスト,リョウリ１１０,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,トリヒキサキ１１０,説明が入ります,Agility Boost,"Increases Ag for all
party members. Affects
Criticals/auto-evades.",Ag +1,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,未作成テキスト,マスターアーツ１１０,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,小牢獄23,Quick Travel,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,Utaki Entrance,未作成テキスト,未作成テキスト,未作成テキスト,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z,Koppa Tengu,[1B]Z,Main Hall,[1B]Z,[1B]Z,[1B]Z,[1B]Z,[1B]Z
